Grand Portage,Minnesota,3613,US-Canada Border,2021-03-01,Pedestrians,1,48.001,-89.585,POINT (-89.58515 48.001427)
Presidio,Texas,2403,US-Mexico Border,2021-03-01,Trucks,984,29.562,-104.395,POINT (-104.394907 29.561827)
Roma,Texas,2310,US-Mexico Border,2021-03-01,Truck Containers Loaded,1625,26.404,-99.019,POINT (-99.018981 26.403928)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-03-01,Truck Containers Loaded,64403,43.095,-79.056,POINT (-79.055847 43.09549)
St John,North Dakota,3405,US-Canada Border,2021-03-01,Trucks,16,48.999,-99.659,POINT (-99.659111 48.999277)
Roseau,Minnesota,3426,US-Canada Border,2021-03-01,Truck Containers Empty,137,49,-95.766,POINT (-95.766469 48.999538)
Douglas,Arizona,2601,US-Mexico Border,2021-03-01,Truck Containers Empty,1148,31.334,-109.56,POINT (-109.560344 31.334043)
Del Bonita,Montana,3322,US-Canada Border,2021-03-01,Truck Containers Empty,96,48.999,-112.788,POINT (-112.78825 48.998555)
Antler,North Dakota,3413,US-Canada Border,2021-03-01,Truck Containers Loaded,5,48.999,-101.296,POINT (-101.296055 48.999472)
Sasabe,Arizona,2606,US-Mexico Border,2021-03-01,Pedestrians,38,31.483,-111.544,POINT (-111.544363 31.483039)
Brownsville,Texas,2301,US-Mexico Border,2021-03-01,Bus Passengers,1685,25.952,-97.401,POINT (-97.40067 25.95155)
Progreso,Texas,2309,US-Mexico Border,2021-03-01,Truck Containers Empty,2222,26.062,-97.95,POINT (-97.949958 26.062133)
Dunseith,North Dakota,3422,US-Canada Border,2021-03-01,Personal Vehicles,535,48.999,-100.052,POINT (-100.052166 48.999277)
Sumas,Washington,3009,US-Canada Border,2021-03-01,Truck Containers Empty,3598,49.002,-122.265,POINT (-122.264805 49.002388)
Fort Kent,Maine,110,US-Canada Border,2021-03-01,Truck Containers Loaded,136,47.249,-68.604,POINT (-68.603918 47.249206)
Northgate,North Dakota,3406,US-Canada Border,2021-03-01,Personal Vehicle Passengers,72,48.999,-102.275,POINT (-102.27475 48.998833)
San Luis,Arizona,2608,US-Mexico Border,2021-03-01,Personal Vehicle Passengers,353665,32.485,-114.782,POINT (-114.7822222 32.485)
Jackman,Maine,104,US-Canada Border,2021-03-01,Rail Containers Loaded,913,45.806,-70.397,POINT (-70.396722 45.805661)
International Falls,Minnesota,3604,US-Canada Border,2021-03-01,Personal Vehicles,1551,48.608,-93.401,POINT (-93.401355 48.6078)
Turner,Montana,3306,US-Canada Border,2021-03-01,Pedestrians,7,49,-108.388,POINT (-108.387916 48.999527)
Van Buren,Maine,108,US-Canada Border,2021-03-01,Train Passengers,66,47.16,-67.931,POINT (-67.930799 47.159645)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-03-01,Train Passengers,62,46.509,-84.361,POINT (-84.360833 46.508611)
Point Roberts,Washington,3017,US-Canada Border,2021-03-01,Pedestrians,4,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Otay Mesa,California,2506,US-Mexico Border,2021-03-01,Bus Passengers,729,32.55,-116.939,POINT (-116.938538 32.55033)
Port Huron,Michigan,3802,US-Canada Border,2021-03-01,Personal Vehicle Passengers,9380,42.999,-82.424,POINT (-82.423611 42.998611)
Champlain Rouses Point,New York,712,US-Canada Border,2021-03-01,Truck Containers Loaded,23442,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Sumas,Washington,3009,US-Canada Border,2021-03-01,Personal Vehicles,3167,49.002,-122.265,POINT (-122.264805 49.002388)
Porthill,Idaho,3308,US-Canada Border,2021-03-01,Personal Vehicles,308,49,-116.499,POINT (-116.49925 48.999861)
Eastport,Maine,103,US-Canada Border,2021-03-01,Personal Vehicles,5255,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-03-01,Pedestrians,523,43.095,-79.056,POINT (-79.055847 43.09549)
Portal,North Dakota,3403,US-Canada Border,2021-03-01,Personal Vehicles,1024,48.999,-102.552,POINT (-102.551944 48.998944)
Columbus,New Mexico,2406,US-Mexico Border,2021-03-01,Pedestrians,11273,31.784,-107.628,POINT (-107.627948 31.783742)
Morgan,Montana,3319,US-Canada Border,2021-03-01,Truck Containers Loaded,16,49,-107.832,POINT (-107.831819 48.999829)
Laurier,Washington,3016,US-Canada Border,2021-03-01,Rail Containers Empty,25,49,-118.224,POINT (-118.223777 49.000083)
Willow Creek,Montana,3325,US-Canada Border,2021-03-01,Personal Vehicles,16,49,-109.731,POINT (-109.731333 48.999972)
Port Huron,Michigan,3802,US-Canada Border,2021-03-01,Personal Vehicles,7940,42.999,-82.424,POINT (-82.423611 42.998611)
Willow Creek,Montana,3325,US-Canada Border,2021-03-01,Personal Vehicle Passengers,17,49,-109.731,POINT (-109.731333 48.999972)
Eastport,Maine,103,US-Canada Border,2021-03-01,Truck Containers Loaded,67,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Houlton,Maine,106,US-Canada Border,2021-03-01,Personal Vehicles,971,46.135,-67.781,POINT (-67.781288 46.134879)
Detroit,Michigan,3801,US-Canada Border,2021-03-01,Trucks,132291,42.332,-83.048,POINT (-83.047924 42.331685)
Dalton Cache,Alaska,3106,US-Canada Border,2021-03-01,Trucks,80,59.451,-136.362,POINT (-136.361944 59.450556)
Warroad,Minnesota,3423,US-Canada Border,2021-03-01,Personal Vehicles,1381,48.999,-95.377,POINT (-95.376555 48.999)
El Paso,Texas,2402,US-Mexico Border,2021-03-01,Buses,630,31.764,-106.451,POINT (-106.451188 31.764363)
Pinecreek,Minnesota,3425,US-Canada Border,2021-03-01,Truck Containers Loaded,5,49,-95.978,POINT (-95.977694 48.999916)
Nogales,Arizona,2604,US-Mexico Border,2021-03-01,Train Passengers,256,31.333,-110.943,POINT (-110.942516 31.332839)
Raymond,Montana,3301,US-Canada Border,2021-03-01,Personal Vehicle Passengers,224,48.999,-104.574,POINT (-104.574333 48.999194)
Naco,Arizona,2603,US-Mexico Border,2021-03-01,Personal Vehicles,21160,31.334,-109.948,POINT (-109.948413 31.334084)
Presidio,Texas,2403,US-Mexico Border,2021-03-01,Truck Containers Loaded,510,29.562,-104.395,POINT (-104.394907 29.561827)
Maida,North Dakota,3416,US-Canada Border,2021-03-01,Personal Vehicle Passengers,33,49,-98.365,POINT (-98.36525 49.00025)
Frontier,Washington,3020,US-Canada Border,2021-03-01,Personal Vehicle Passengers,168,49,-117.832,POINT (-117.831527 49.0005)
Blaine,Washington,3004,US-Canada Border,2021-03-01,Personal Vehicle Passengers,20841,48.994,-122.749,POINT (-122.748884 48.994045)
Brownsville,Texas,2301,US-Mexico Border,2021-03-01,Buses,219,25.952,-97.401,POINT (-97.40067 25.95155)
Sumas,Washington,3009,US-Canada Border,2021-03-01,Truck Containers Loaded,12105,49.002,-122.265,POINT (-122.264805 49.002388)
Sarles,North Dakota,3409,US-Canada Border,2021-03-01,Personal Vehicle Passengers,43,49,-98.938,POINT (-98.938361 49.000027)
Warroad,Minnesota,3423,US-Canada Border,2021-03-01,Truck Containers Empty,449,48.999,-95.377,POINT (-95.376555 48.999)
Jackman,Maine,104,US-Canada Border,2021-03-01,Personal Vehicles,2966,45.806,-70.397,POINT (-70.396722 45.805661)
Tecate,California,2505,US-Mexico Border,2021-03-01,Trucks,5722,32.576,-116.626,POINT (-116.626216 32.576428)
Laredo,Texas,2304,US-Mexico Border,2021-03-01,Personal Vehicle Passengers,441903,27.5,-99.507,POINT (-99.507412 27.499561)
International Falls,Minnesota,3604,US-Canada Border,2021-03-01,Trucks,1635,48.608,-93.401,POINT (-93.401355 48.6078)
Eastport,Maine,103,US-Canada Border,2021-03-01,Pedestrians,8,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Walhalla,North Dakota,3407,US-Canada Border,2021-03-01,Personal Vehicles,170,49,-97.908,POINT (-97.908416 49.000472)
Calais,Maine,115,US-Canada Border,2021-03-01,Personal Vehicle Passengers,5000,45.189,-67.275,POINT (-67.275381 45.188548)
International Falls,Minnesota,3604,US-Canada Border,2021-03-01,Personal Vehicle Passengers,1992,48.608,-93.401,POINT (-93.401355 48.6078)
Whitlash,Montana,3321,US-Canada Border,2021-03-01,Truck Containers Empty,11,48.997,-111.258,POINT (-111.257916 48.99725)
Tecate,California,2505,US-Mexico Border,2021-03-01,Truck Containers Empty,2127,32.576,-116.626,POINT (-116.626216 32.576428)
Nogales,Arizona,2604,US-Mexico Border,2021-03-01,Personal Vehicles,185383,31.333,-110.943,POINT (-110.942516 31.332839)
Pembina,North Dakota,3401,US-Canada Border,2021-03-01,Truck Containers Empty,4230,49,-97.237,POINT (-97.237036 49.000453)
Point Roberts,Washington,3017,US-Canada Border,2021-03-01,Bus Passengers,139,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Eagle Pass,Texas,2303,US-Mexico Border,2021-03-01,Rail Containers Loaded,13890,28.705,-100.512,POINT (-100.511977 28.705483)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-03-01,Personal Vehicles,3549,46.509,-84.361,POINT (-84.360833 46.508611)
Antler,North Dakota,3413,US-Canada Border,2021-03-01,Personal Vehicles,105,48.999,-101.296,POINT (-101.296055 48.999472)
El Paso,Texas,2402,US-Mexico Border,2021-03-01,Personal Vehicle Passengers,707124,31.764,-106.451,POINT (-106.451188 31.764363)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-03-01,Truck Containers Empty,19343,43.095,-79.056,POINT (-79.055847 43.09549)
Derby Line,Vermont,209,US-Canada Border,2021-03-01,Personal Vehicles,2681,45.006,-72.099,POINT (-72.099279 45.005739)
Brownsville,Texas,2301,US-Mexico Border,2021-03-01,Rail Containers Empty,4611,25.952,-97.401,POINT (-97.40067 25.95155)
Wildhorse,Montana,3323,US-Canada Border,2021-03-01,Truck Containers Loaded,105,48.999,-110.215,POINT (-110.215083 48.999361)
Highgate Springs,Vermont,212,US-Canada Border,2021-03-01,Truck Containers Empty,1723,45.015,-73.085,POINT (-73.085037 45.015414)
Boundary,Washington,3015,US-Canada Border,2021-03-01,Train Passengers,46,49.001,-117.628,POINT (-117.627583 49.00075)
Eagle Pass,Texas,2303,US-Mexico Border,2021-03-01,Bus Passengers,7373,28.705,-100.512,POINT (-100.511977 28.705483)
Buffalo Niagara Falls,New York,901,US-Canada Border,2021-03-01,Bus Passengers,110,43.095,-79.056,POINT (-79.055847 43.09549)
Calexico East,California,2507,US-Mexico Border,2021-03-01,Trains,22,32.673,-115.388,POINT (-115.388018 32.673389)
Laurier,Washington,3016,US-Canada Border,2021-03-01,Personal Vehicles,90,49,-118.224,POINT (-118.223777 49.000083)
Norton,Vermont,211,US-Canada Border,2021-03-01,Truck Containers Loaded,479,45.011,-71.793,POINT (-71.793219 45.010771)
Sweetgrass,Montana,3310,US-Canada Border,2021-03-01,Truck Containers Loaded,11449,48.998,-111.96,POINT (-111.959611 48.998388)
Scobey,Montana,3309,US-Canada Border,2021-03-01,Trucks,50,49,-105.408,POINT (-105.407638 48.999527)
Van Buren,Maine,108,US-Canada Border,2021-03-01,Rail Containers Loaded,600,47.16,-67.931,POINT (-67.930799 47.159645)
Calais,Maine,115,US-Canada Border,2021-03-01,Trucks,5125,45.189,-67.275,POINT (-67.275381 45.188548)
Eastport,Idaho,3302,US-Canada Border,2021-03-01,Pedestrians,186,49.001,-116.181,POINT (-116.181027 49.000555)
Rio Grande City,Texas,2307,US-Mexico Border,2021-03-01,Truck Containers Loaded,3318,26.366,-98.803,POINT (-98.802513 26.365761)
Warroad,Minnesota,3423,US-Canada Border,2021-03-01,Truck Containers Loaded,241,48.999,-95.377,POINT (-95.376555 48.999)
El Paso,Texas,2402,US-Mexico Border,2021-03-01,Trains,105,31.764,-106.451,POINT (-106.451188 31.764363)
Portal,North Dakota,3403,US-Canada Border,2021-03-01,Pedestrians,41,48.999,-102.552,POINT (-102.551944 48.998944)
Hidalgo,Texas,2305,US-Mexico Border,2021-03-01,Truck Containers Empty,18829,26.095,-98.271,POINT (-98.271092 26.095032)
Laredo,Texas,2304,US-Mexico Border,2021-03-01,Truck Containers Loaded,171499,27.5,-99.507,POINT (-99.507412 27.499561)
Rio Grande City,Texas,2307,US-Mexico Border,2021-03-01,Personal Vehicle Passengers,44330,26.366,-98.803,POINT (-98.802513 26.365761)
Rio Grande City,Texas,2307,US-Mexico Border,2021-03-01,Personal Vehicles,25282,26.366,-98.803,POINT (-98.802513 26.365761)
Rio Grande City,Texas,2307,US-Mexico Border,2021-03-01,Trucks,4032,26.366,-98.803,POINT (-98.802513 26.365761)
Roma,Texas,2310,US-Mexico Border,2021-03-01,Trucks,2661,26.404,-99.019,POINT (-99.018981 26.403928)
Baudette,Minnesota,3424,US-Canada Border,2021-03-01,Personal Vehicles,877,48.719,-94.59,POINT (-94.590467 48.719109)
Laredo,Texas,2304,US-Mexico Border,2021-03-01,Trains,389,27.5,-99.507,POINT (-99.507412 27.499561)
Morgan,Montana,3319,US-Canada Border,2021-03-01,Personal Vehicle Passengers,48,49,-107.832,POINT (-107.831819 48.999829)
Richford,Vermont,203,US-Canada Border,2021-03-01,Rail Containers Loaded,90,45.012,-72.589,POINT (-72.588559 45.01174)
Grand Portage,Minnesota,3613,US-Canada Border,2021-03-01,Trucks,1075,48.001,-89.585,POINT (-89.58515 48.001427)
Morgan,Montana,3319,US-Canada Border,2021-03-01,Truck Containers Empty,25,49,-107.832,POINT (-107.831819 48.999829)
Eastport,Maine,103,US-Canada Border,2021-03-01,Personal Vehicle Passengers,7263,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2021-03-01,Truck Containers Loaded,3611,46.509,-84.361,POINT (-84.360833 46.508611)
Westhope,North Dakota,3419,US-Canada Border,2021-03-01,Truck Containers Empty,182,49,-101.017,POINT (-101.017277 48.999611)
Norton,Vermont,211,US-Canada Border,2021-03-01,Rail Containers Loaded,902,45.011,-71.793,POINT (-71.793219 45.010771)
Eastport,Idaho,3302,US-Canada Border,2021-03-01,Personal Vehicle Passengers,857,49.001,-116.181,POINT (-116.181027 49.000555)
Opheim,Montana,3317,US-Canada Border,2021-03-01,Personal Vehicle Passengers,16,49,-106.378,POINT (-106.377583 48.999527)
Naco,Arizona,2603,US-Mexico Border,2021-03-01,Truck Containers Loaded,51,31.334,-109.948,POINT (-109.948413 31.334084)
Brownsville,Texas,2301,US-Mexico Border,2021-03-01,Truck Containers Loaded,11459,25.952,-97.401,POINT (-97.40067 25.95155)
Hidalgo,Texas,2305,US-Mexico Border,2021-03-01,Bus Passengers,8401,26.095,-98.271,POINT (-98.271092 26.095032)
Norton,Vermont,211,US-Canada Border,2021-03-01,Rail Containers Empty,104,45.011,-71.793,POINT (-71.793219 45.010771)
Carbury,North Dakota,3421,US-Canada Border,2021-03-01,Personal Vehicle Passengers,43,48.999,-100.556,POINT (-100.555805 48.999416)
Opheim,Montana,3317,US-Canada Border,2021-03-01,Trucks,53,49,-106.378,POINT (-106.377583 48.999527)
Metaline Falls,Washington,3025,US-Canada Border,2021-03-01,Trucks,400,49,-117.299,POINT (-117.299444 48.999972)
Carbury,North Dakota,3421,US-Canada Border,2021-03-01,Trucks,13,48.999,-100.556,POINT (-100.555805 48.999416)
Highgate Springs,Vermont,212,US-Canada Border,2021-03-01,Trucks,8932,45.015,-73.085,POINT (-73.085037 45.015414)
Alexandria Bay,New York,708,US-Canada Border,2021-03-01,Personal Vehicles,2112,44.347,-75.984,POINT (-75.983592 44.347229)
Brownsville,Texas,2301,US-Mexico Border,2021-03-01,Trains,61,25.952,-97.401,POINT (-97.40067 25.95155)
Richford,Vermont,203,US-Canada Border,2021-03-01,Trucks,466,45.012,-72.589,POINT (-72.588559 45.01174)
Whitlash,Montana,3321,US-Canada Border,2021-03-01,Personal Vehicle Passengers,10,48.997,-111.258,POINT (-111.257916 48.99725)
Laredo,Texas,2304,US-Mexico Border,2021-03-01,Personal Vehicles,265222,27.5,-99.507,POINT (-99.507412 27.499561)
Tornillo,Texas,2404,US-Mexico Border,2021-03-01,Personal Vehicles,27619,31.435,-106.143,POINT (-106.142669 31.435334)
Point Roberts,Washington,3017,US-Canada Border,2021-03-01,Personal Vehicles,5985,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Laurier,Washington,3016,US-Canada Border,2021-03-01,Truck Containers Loaded,333,49,-118.224,POINT (-118.223777 49.000083)
Ysleta,Texas,2401,US-Mexico Border,2021-03-01,Personal Vehicle Passengers,307640,31.673,-106.335,POINT (-106.335449846028 31.6731261376859)
Roma,Texas,2310,US-Mexico Border,2021-03-01,Truck Containers Empty,993,26.404,-99.019,POINT (-99.018981 26.403928)
Fort Kent,Maine,110,US-Canada Border,2021-03-01,Truck Containers Empty,665,47.249,-68.604,POINT (-68.603918 47.249206)
Calais,Maine,115,US-Canada Border,2021-03-01,Truck Containers Empty,1582,45.189,-67.275,POINT (-67.275381 45.188548)
Santa Teresa,New Mexico,2408,US-Mexico Border,2021-03-01,Truck Containers Empty,5150,31.784,-106.679,POINT (-106.679437 31.783939)
Highgate Springs,Vermont,212,US-Canada Border,2021-03-01,Personal Vehicles,2087,45.015,-73.085,POINT (-73.085037 45.015414)
Pembina,North Dakota,3401,US-Canada Border,2021-03-01,Rail Containers Empty,1739,49,-97.237,POINT (-97.237036 49.000453)
Nogales,Arizona,2604,US-Mexico Border,2021-03-01,Pedestrians,125109,31.333,-110.943,POINT (-110.942516 31.332839)
Sumas,Washington,3009,US-Canada Border,2021-03-01,Bus Passengers,104,49.002,-122.265,POINT (-122.264805 49.002388)
Port Huron,Michigan,3802,US-Canada Border,2021-03-01,Truck Containers Empty,14589,42.999,-82.424,POINT (-82.423611 42.998611)
Turner,Montana,3306,US-Canada Border,2021-03-01,Personal Vehicles,36,49,-108.388,POINT (-108.387916 48.999527)
Detroit,Michigan,3801,US-Canada Border,2021-03-01,Personal Vehicle Passengers,93580,42.332,-83.048,POINT (-83.047924 42.331685)
Whitlash,Montana,3321,US-Canada Border,2021-03-01,Trucks,11,48.997,-111.258,POINT (-111.257916 48.99725)
Andrade,California,2502,US-Mexico Border,2021-03-01,Personal Vehicles,17051,32.718,-114.728,POINT (-114.72832 32.718143)
Sweetgrass,Montana,3310,US-Canada Border,2021-03-01,Train Passengers,65,48.998,-111.96,POINT (-111.959611 48.998388)
Vanceboro,Maine,105,US-Canada Border,2021-03-01,Rail Containers Loaded,1649,45.569,-67.429,POINT (-67.428541 45.568761)
Richford,Vermont,203,US-Canada Border,2021-03-01,Trains,14,45.012,-72.589,POINT (-72.588559 45.01174)
Champlain Rouses Point,New York,712,US-Canada Border,2021-03-01,Train Passengers,127,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
International Falls,Minnesota,3604,US-Canada Border,2021-03-01,Truck Containers Empty,567,48.608,-93.401,POINT (-93.401355 48.6078)
Eastport,Idaho,3302,US-Canada Border,2021-03-01,Rail Containers Empty,623,49.001,-116.181,POINT (-116.181027 49.000555)
Fortuna,North Dakota,3417,US-Canada Border,2021-03-01,Truck Containers Empty,59,49,-103.809,POINT (-103.80925 48.999555)
Lukeville,Arizona,2602,US-Mexico Border,2021-03-01,Pedestrians,1244,31.88,-112.817,POINT (-112.817077 31.880195)
Madawaska,Maine,109,US-Canada Border,2021-03-01,Personal Vehicle Passengers,1888,47.36,-68.329,POINT (-68.328684 47.360052)
Lukeville,Arizona,2602,US-Mexico Border,2021-03-01,Truck Containers Loaded,48,31.88,-112.817,POINT (-112.817077 31.880195)
Beecher Falls,Vermont,206,US-Canada Border,2021-03-01,Personal Vehicle Passengers,360,45.013,-71.505,POINT (-71.505309 45.013411)
Hannah,North Dakota,3408,US-Canada Border,2021-03-01,Trucks,3,49,-98.694,POINT (-98.693777 49.000138)
Dalton Cache,Alaska,3106,US-Canada Border,2021-03-01,Personal Vehicle Passengers,131,59.451,-136.362,POINT (-136.361944 59.450556)
Sweetgrass,Montana,3310,US-Canada Border,2021-03-01,Truck Containers Empty,2684,48.998,-111.96,POINT (-111.959611 48.998388)
Fort Kent,Maine,110,US-Canada Border,2021-03-01,Personal Vehicles,1108,47.249,-68.604,POINT (-68.603918 47.249206)
Sweetgrass,Montana,3310,US-Canada Border,2021-03-01,Personal Vehicle Passengers,2991,48.998,-111.96,POINT (-111.959611 48.998388)
Eagle Pass,Texas,2303,US-Mexico Border,2021-03-01,Trucks,16527,28.705,-100.512,POINT (-100.511977 28.705483)
Piegan,Montana,3316,US-Canada Border,2021-03-01,Truck Containers Loaded,84,48.998,-113.379,POINT (-113.378777 48.998083)
